support,itemsets,length
0.02195121951219512,"frozenset({'high fever', 'sinus pressure', 'malaise'})",3
0.02195121951219512,"frozenset({'rusty sputum', 'high fever', 'malaise'})",3
0.02195121951219512,"frozenset({'runny nose', 'malaise', 'high fever'})",3
0.02195121951219512,"frozenset({'redness of eyes', 'malaise', 'high fever'})",3
0.02195121951219512,"frozenset({'sweating', 'muscle pain', 'vomiting'})",3
0.02195121951219512,"frozenset({'high fever', 'malaise', 'pain behind the eyes'})",3
0.02195121951219512,"frozenset({'malaise', 'high fever', 'nausea'})",3
0.02195121951219512,"frozenset({'sinus pressure', 'headache', 'cough'})",3
0.02195121951219512,"frozenset({'loss of smell', 'swelled lymph nodes', 'high fever'})",3
0.02195121951219512,"frozenset({'loss of smell', 'high fever', 'malaise'})",3
0.02195121951219512,"frozenset({'muscle pain', 'pain behind the eyes', 'red spots over body'})",3
0.02195121951219512,"frozenset({'malaise', 'itching', 'skin rash'})",3
0.02195121951219512,"frozenset({'yellowish skin', 'vomiting', 'stomach bleeding'})",3
0.02195121951219512,"frozenset({'sweating', 'vomiting', 'loss of appetite'})",3
0.02195121951219512,"frozenset({'loss of appetite', 'vomiting', 'red spots over body'})",3
0.02195121951219512,"frozenset({'loss of appetite', 'swelled lymph nodes', 'red spots over body'})",3
0.02195121951219512,"frozenset({'receiving unsterile injections', 'yellowish skin', 'loss of appetite'})",3
0.02195121951219512,"frozenset({'receiving unsterile injections', 'yellow urine', 'loss of appetite'})",3
0.02195121951219512,"frozenset({'yellowish skin', 'receiving blood transfusion', 'loss of appetite'})",3
0.02195121951219512,"frozenset({'yellow urine', 'receiving blood transfusion', 'loss of appetite'})",3
0.02195121951219512,"frozenset({'skin rash', 'mild fever', 'red spots over body'})",3
0.02195121951219512,"frozenset({'swelled lymph nodes', 'mild fever', 'red spots over body'})",3
0.02195121951219512,"frozenset({'yellowish skin', 'muscle pain', 'loss of appetite'})",3
0.02195121951219512,"frozenset({'loss of appetite', 'muscle pain', 'skin rash'})",3
0.02195121951219512,"frozenset({'loss of appetite', 'muscle pain', 'red spots over body'})",3
0.02195121951219512,"frozenset({'sweating', 'mild fever', 'vomiting'})",3
0.02195121951219512,"frozenset({'yellowish skin', 'mild fever', 'loss of appetite'})",3
0.02195121951219512,"frozenset({'weight loss', 'mild fever', 'sweating'})",3
0.02195121951219512,"frozenset({'weight loss', 'mild fever', 'vomiting'})",3
0.02195121951219512,"frozenset({'yellowish skin', 'mild fever', 'vomiting'})",3
0.02195121951219512,"frozenset({'loss of appetite', 'mild fever', 'red spots over body'})",3
0.02195121951219512,"frozenset({'muscle weakness', 'restlessness', 'mood swings'})",3
0.02195121951219512,"frozenset({'nausea', 'mild fever', 'loss of appetite'})",3
0.02195121951219512,"frozenset({'yellowish skin', 'malaise', 'loss of appetite'})",3
0.02195121951219512,"frozenset({'yellow urine', 'malaise', 'loss of appetite'})",3
0.02195121951219512,"frozenset({'malaise', 'muscle pain', 'loss of appetite'})",3
0.02195121951219512,"frozenset({'yellowish skin', 'lethargy', 'yellowing of eyes'})",3
0.02195121951219512,"frozenset({'yellow urine', 'lethargy', 'yellowing of eyes'})",3
0.02195121951219512,"frozenset({'swollen extremeties', 'lethargy', 'weight gain'})",3
0.02195121951219512,"frozenset({'loss of appetite', 'vomiting', 'skin rash'})",3
0.02195121951219512,"frozenset({'weight loss', 'sweating', 'loss of appetite'})",3
0.02195121951219512,"frozenset({'skin rash', 'lethargy', 'red spots over body'})",3
0.02195121951219512,"frozenset({'weight loss', 'vomiting', 'loss of appetite'})",3
0.02195121951219512,"frozenset({'rusty sputum', 'phlegm', 'malaise'})",3
0.02195121951219512,"frozenset({'pain behind the eyes', 'malaise', 'vomiting'})",3
0.02195121951219512,"frozenset({'malaise', 'pain behind the eyes', 'skin rash'})",3
0.02195121951219512,"frozenset({'malaise', 'pain behind the eyes', 'red spots over body'})",3
0.02195121951219512,"frozenset({'malaise', 'nausea', 'vomiting'})",3
0.02195121951219512,"frozenset({'malaise', 'nausea', 'skin rash'})",3
0.02195121951219512,"frozenset({'malaise', 'nausea', 'red spots over body'})",3
0.02195121951219512,"frozenset({'swelled lymph nodes', 'malaise', 'muscle pain'})",3
0.02195121951219512,"frozenset({'swelled lymph nodes', 'redness of eyes', 'malaise'})",3
0.02195121951219512,"frozenset({'swelled lymph nodes', 'runny nose', 'malaise'})",3
0.02195121951219512,"frozenset({'malaise', 'muscle pain', 'pain behind the eyes'})",3
0.02195121951219512,"frozenset({'rusty sputum', 'malaise', 'sweating'})",3
0.02195121951219512,"frozenset({'swelled lymph nodes', 'sinus pressure', 'malaise'})",3
0.02195121951219512,"frozenset({'malaise', 'nausea', 'muscle pain'})",3
0.02195121951219512,"frozenset({'swelled lymph nodes', 'malaise', 'skin rash'})",3
0.02195121951219512,"frozenset({'sweating', 'malaise', 'vomiting'})",3
0.02195121951219512,"frozenset({'weight loss', 'malaise', 'sweating'})",3
0.02195121951219512,"frozenset({'malaise', 'mild fever', 'skin rash'})",3
0.02195121951219512,"frozenset({'swelled lymph nodes', 'malaise', 'throat irritation'})",3
0.02195121951219512,"frozenset({'weight loss', 'malaise', 'vomiting'})",3
0.02195121951219512,"frozenset({'malaise', 'yellow urine', 'yellowish skin'})",3
0.02195121951219512,"frozenset({'loss of smell', 'swelled lymph nodes', 'malaise'})",3
0.02195121951219512,"frozenset({'nausea', 'mild fever', 'vomiting'})",3
0.02195121951219512,"frozenset({'yellow urine', 'yellowing of eyes', 'loss of appetite'})",3
0.02195121951219512,"frozenset({'nausea', 'yellowish skin', 'mild fever'})",3
0.02195121951219512,"frozenset({'swelled lymph nodes', 'lethargy', 'red spots over body'})",3
0.02195121951219512,"frozenset({'receiving unsterile injections', 'yellowish skin', 'lethargy'})",3
0.02195121951219512,"frozenset({'swelled lymph nodes', 'malaise', 'itching'})",3
0.02195121951219512,"frozenset({'nausea', 'muscle pain', 'skin rash'})",3
0.02195121951219512,"frozenset({'nausea', 'joint pain', 'stomach bleeding'})",3
0.02195121951219512,"frozenset({'nausea', 'joint pain', 'skin rash'})",3
0.02195121951219512,"frozenset({'nausea', 'joint pain', 'red spots over body'})",3
0.02195121951219512,"frozenset({'yellowish skin', 'joint pain', 'muscle pain'})",3
0.02195121951219512,"frozenset({'joint pain', 'pain behind the eyes', 'muscle pain'})",3
0.02195121951219512,"frozenset({'yellowish skin', 'mild fever', 'joint pain'})",3
0.02195121951219512,"frozenset({'mild fever', 'joint pain', 'vomiting'})",3
0.02195121951219512,"frozenset({'nausea', 'mild fever', 'joint pain'})",3
0.02195121951219512,"frozenset({'malaise', 'joint pain', 'pain behind the eyes'})",3
0.02195121951219512,"frozenset({'malaise', 'nausea', 'joint pain'})",3
0.02195121951219512,"frozenset({'loss of appetite', 'joint pain', 'skin rash'})",3
0.02195121951219512,"frozenset({'loss of appetite', 'joint pain', 'red spots over body'})",3
0.02195121951219512,"frozenset({'mild fever', 'joint pain', 'loss of appetite'})",3
0.02195121951219512,"frozenset({'malaise', 'joint pain', 'loss of appetite'})",3
0.02195121951219512,"frozenset({'yellow urine', 'yellowing of eyes', 'itching'})",3
0.02195121951219512,"frozenset({'swelled lymph nodes', 'itching', 'red spots over body'})",3
0.02195121951219512,"frozenset({'skin rash', 'itching', 'red spots over body'})",3
0.02195121951219512,"frozenset({'receiving unsterile injections', 'yellowish skin', 'itching'})",3
0.02195121951219512,"frozenset({'receiving unsterile injections', 'yellow urine', 'itching'})",3
0.02195121951219512,"frozenset({'yellowish skin', 'receiving blood transfusion', 'itching'})",3
0.02195121951219512,"frozenset({'yellowish skin', 'nausea', 'muscle pain'})",3
0.02195121951219512,"frozenset({'yellow urine', 'receiving blood transfusion', 'itching'})",3
0.02195121951219512,"frozenset({'mild fever', 'itching', 'red spots over body'})",3
0.02195121951219512,"frozenset({'yellowish skin', 'malaise', 'itching'})",3
0.02195121951219512,"frozenset({'yellow urine', 'malaise', 'itching'})",3
0.02195121951219512,"frozenset({'nausea', 'muscle pain', 'sweating'})",3
0.02195121951219512,"frozenset({'joint pain', 'pain behind the eyes', 'red spots over body'})",3
0.02195121951219512,"frozenset({'receiving unsterile injections', 'yellow urine', 'lethargy'})",3
0.02195121951219512,"frozenset({'nausea', 'muscle pain', 'red spots over body'})",3
0.02195121951219512,"frozenset({'yellowish skin', 'receiving blood transfusion', 'lethargy'})",3
0.02195121951219512,"frozenset({'yellow urine', 'receiving blood transfusion', 'lethargy'})",3
0.02195121951219512,"frozenset({'swollen extremeties', 'lethargy', 'puffy face and eyes'})",3
0.02195121951219512,"frozenset({'weight loss', 'polyuria', 'lethargy'})",3
0.02195121951219512,"frozenset({'restlessness', 'polyuria', 'lethargy'})",3
0.02195121951219512,"frozenset({'lethargy', 'polyuria', 'obesity'})",3
0.02195121951219512,"frozenset({'swollen extremeties', 'lethargy', 'mood swings'})",3
0.02195121951219512,"frozenset({'sweating', 'muscle weakness', 'mood swings'})",3
0.02195121951219512,"frozenset({'mild fever', 'lethargy', 'red spots over body'})",3
0.02195121951219512,"frozenset({'yellowish skin', 'malaise', 'lethargy'})",3
0.02195121951219512,"frozenset({'yellow urine', 'malaise', 'lethargy'})",3
0.02195121951219512,"frozenset({'swelled lymph nodes', 'malaise', 'lethargy'})",3
0.02195121951219512,"frozenset({'malaise', 'lethargy', 'skin rash'})",3
0.02195121951219512,"frozenset({'malaise', 'mild fever', 'lethargy'})",3
0.02195121951219512,"frozenset({'lethargy', 'yellowing of eyes', 'loss of appetite'})",3
0.02195121951219512,"frozenset({'loss of appetite', 'lethargy', 'red spots over body'})",3
0.02195121951219512,"frozenset({'receiving unsterile injections', 'lethargy', 'loss of appetite'})",3
0.02195121951219512,"frozenset({'receiving blood transfusion', 'lethargy', 'loss of appetite'})",3
0.02195121951219512,"frozenset({'weight loss', 'muscle weakness', 'mood swings'})",3
0.02195121951219512,"frozenset({'swollen extremeties', 'mood swings', 'puffy face and eyes'})",3
0.02195121951219512,"frozenset({'swollen extremeties', 'mood swings', 'weight gain'})",3
0.02195121951219512,"frozenset({'yellowish skin', 'joint pain', 'stomach bleeding'})",3
0.02195121951219512,"frozenset({'joint pain', 'vomiting', 'stomach bleeding'})",3
0.02195121951219512,"frozenset({'pain behind the eyes', 'joint pain', 'vomiting'})",3
0.02195121951219512,"frozenset({'joint pain', 'pain behind the eyes', 'skin rash'})",3
0.02195121951219512,"frozenset({'swelled lymph nodes', 'headache', 'muscle pain'})",3
0.02195121951219512,"frozenset({'headache', 'muscle pain', 'sweating'})",3
0.02195121951219512,"frozenset({'headache', 'muscle pain', 'skin rash'})",3
0.02195121951219512,"frozenset({'high fever', 'fatigue', 'pain behind the eyes'})",3
0.02195121951219512,"frozenset({'puffy face and eyes', 'swollen extremeties', 'weight gain'})",3
0.02195121951219512,"frozenset({'loss of smell', 'high fever', 'fatigue'})",3
0.02195121951219512,"frozenset({'toxic look (typhos)', 'headache', 'fatigue'})",3
0.02195121951219512,"frozenset({'headache', 'fatigue', 'throat irritation'})",3
0.02195121951219512,"frozenset({'slurred speech', 'headache', 'fatigue'})",3
0.02195121951219512,"frozenset({'sinus pressure', 'headache', 'fatigue'})",3
0.02195121951219512,"frozenset({'runny nose', 'headache', 'fatigue'})",3
0.02195121951219512,"frozenset({'redness of eyes', 'headache', 'fatigue'})",3
0.02195121951219512,"frozenset({'phlegm', 'headache', 'fatigue'})",3
0.02195121951219512,"frozenset({'palpitations', 'headache', 'fatigue'})",3
0.02195121951219512,"frozenset({'loss of smell', 'headache', 'fatigue'})",3
0.02195121951219512,"frozenset({'fatigue', 'headache', 'joint pain'})",3
0.02195121951219512,"frozenset({'irritability', 'headache', 'fatigue'})",3
0.02195121951219512,"frozenset({'fast heart rate', 'phlegm', 'sweating'})",3
0.02195121951219512,"frozenset({'fast heart rate', 'weight loss', 'muscle weakness'})",3
0.02195121951219512,"frozenset({'fast heart rate', 'muscle weakness', 'sweating'})",3
0.02195121951219512,"frozenset({'fast heart rate', 'muscle weakness', 'restlessness'})",3
0.02195121951219512,"frozenset({'fast heart rate', 'muscle weakness', 'mood swings'})",3
0.02195121951219512,"frozenset({'fast heart rate', 'malaise', 'sweating'})",3
0.02195121951219512,"frozenset({'fast heart rate', 'phlegm', 'malaise'})",3
0.02195121951219512,"frozenset({'fast heart rate', 'weight loss', 'irritability'})",3
0.02195121951219512,"frozenset({'fast heart rate', 'irritability', 'sweating'})",3
0.02195121951219512,"frozenset({'fast heart rate', 'irritability', 'restlessness'})",3
0.02195121951219512,"frozenset({'fast heart rate', 'irritability', 'mood swings'})",3
0.02195121951219512,"frozenset({'fast heart rate', 'high fever', 'sweating'})",3
0.02195121951219512,"frozenset({'restlessness', 'weight loss', 'polyuria'})",3
0.02195121951219512,"frozenset({'phlegm', 'weight loss', 'vomiting'})",3
0.02195121951219512,"frozenset({'fast heart rate', 'high fever', 'malaise'})",3
0.02195121951219512,"frozenset({'redness of eyes', 'fatigue', 'high fever'})",3
0.02195121951219512,"frozenset({'fatigue', 'joint pain', 'pain behind the eyes'})",3
0.02195121951219512,"frozenset({'fatigue', 'yellowing of eyes', 'itching'})",3
0.02195121951219512,"frozenset({'itching', 'fatigue', 'red spots over body'})",3
0.02195121951219512,"frozenset({'receiving unsterile injections', 'fatigue', 'itching'})",3
0.02195121951219512,"frozenset({'receiving blood transfusion', 'fatigue', 'itching'})",3
0.02195121951219512,"frozenset({'palpitations', 'sweating', 'vomiting'})",3
0.02195121951219512,"frozenset({'weight loss', 'irritability', 'fatigue'})",3
0.02195121951219512,"frozenset({'irritability', 'fatigue', 'vomiting'})",3
0.02195121951219512,"frozenset({'irritability', 'swollen extremeties', 'fatigue'})",3
0.02195121951219512,"frozenset({'irritability', 'restlessness', 'fatigue'})",3
0.02195121951219512,"frozenset({'nausea', 'irritability', 'fatigue'})",3
0.02195121951219512,"frozenset({'rusty sputum', 'phlegm', 'sweating'})",3
0.02195121951219512,"frozenset({'polyuria', 'fatigue', 'irregular sugar level'})",3
0.02195121951219512,"frozenset({'weight loss', 'fatigue', 'increased appetite'})",3
0.02195121951219512,"frozenset({'restlessness', 'fatigue', 'increased appetite'})",3
0.02195121951219512,"frozenset({'obesity', 'fatigue', 'increased appetite'})",3
0.02195121951219512,"frozenset({'lethargy', 'fatigue', 'increased appetite'})",3
0.02195121951219512,"frozenset({'irregular sugar level', 'fatigue', 'increased appetite'})",3
0.02195121951219512,"frozenset({'sweating', 'phlegm', 'vomiting'})",3
0.02195121951219512,"frozenset({'high fever', 'fatigue', 'throat irritation'})",3
0.02195121951219512,"frozenset({'phlegm', 'weight loss', 'sweating'})",3
0.02195121951219512,"frozenset({'high fever', 'fatigue', 'stomach bleeding'})",3
0.02195121951219512,"frozenset({'high fever', 'sinus pressure', 'fatigue'})",3
0.02195121951219512,"frozenset({'rusty sputum', 'high fever', 'fatigue'})",3
0.02195121951219512,"frozenset({'runny nose', 'fatigue', 'high fever'})",3
0.02195121951219512,"frozenset({'fast heart rate', 'high fever', 'phlegm'})",3
0.02195121951219512,"frozenset({'fast heart rate', 'phlegm', 'fatigue'})",3
0.02195121951219512,"frozenset({'headache', 'muscle pain', 'red spots over body'})",3
0.02195121951219512,"frozenset({'excessive hunger', 'headache', 'sweating'})",3
0.02195121951219512,"frozenset({'excessive hunger', 'fatigue', 'vomiting'})",3
0.02195121951219512,"frozenset({'excessive hunger', 'polyuria', 'fatigue'})",3
0.02195121951219512,"frozenset({'excessive hunger', 'nausea', 'fatigue'})",3
0.02195121951219512,"frozenset({'excessive hunger', 'muscle weakness', 'fatigue'})",3
0.02195121951219512,"frozenset({'excessive hunger', 'fatigue', 'increased appetite'})",3
0.02195121951219512,"frozenset({'excessive hunger', 'headache', 'fatigue'})",3
0.02195121951219512,"frozenset({'fast heart rate', 'excessive hunger', 'muscle weakness'})",3
0.02195121951219512,"frozenset({'fast heart rate', 'excessive hunger', 'irritability'})",3
0.02195121951219512,"frozenset({'puffy face and eyes', 'enlarged thyroid', 'weight gain'})",3
0.02195121951219512,"frozenset({'enlarged thyroid', 'mood swings', 'weight gain'})",3
0.02195121951219512,"frozenset({'enlarged thyroid', 'mood swings', 'puffy face and eyes'})",3
0.02195121951219512,"frozenset({'enlarged thyroid', 'lethargy', 'weight gain'})",3
0.02195121951219512,"frozenset({'enlarged thyroid', 'lethargy', 'puffy face and eyes'})",3
0.02195121951219512,"frozenset({'enlarged thyroid', 'lethargy', 'mood swings'})",3
0.02195121951219512,"frozenset({'enlarged thyroid', 'swollen extremeties', 'fatigue'})",3
0.02195121951219512,"frozenset({'irritability', 'enlarged thyroid', 'fatigue'})",3
0.02195121951219512,"frozenset({'slurred speech', 'vomiting', 'drying and tingling lips'})",3
0.02195121951219512,"frozenset({'slurred speech', 'sweating', 'drying and tingling lips'})",3
0.02195121951219512,"frozenset({'palpitations', 'vomiting', 'drying and tingling lips'})",3
0.02195121951219512,"frozenset({'palpitations', 'sweating', 'drying and tingling lips'})",3
0.02195121951219512,"frozenset({'sweating', 'slurred speech', 'vomiting'})",3
0.02195121951219512,"frozenset({'slurred speech', 'nausea', 'drying and tingling lips'})",3
0.02195121951219512,"frozenset({'palpitations', 'nausea', 'drying and tingling lips'})",3
0.02195121951219512,"frozenset({'irritability', 'vomiting', 'drying and tingling lips'})",3
0.02195121951219512,"frozenset({'irritability', 'sweating', 'drying and tingling lips'})",3
0.02195121951219512,"frozenset({'excessive hunger', 'nausea', 'headache'})",3
0.02195121951219512,"frozenset({'excessive hunger', 'headache', 'vomiting'})",3
0.02195121951219512,"frozenset({'fast heart rate', 'muscle weakness', 'fatigue'})",3
0.02195121951219512,"frozenset({'irregular sugar level', 'excessive hunger', 'increased appetite'})",3
0.02195121951219512,"frozenset({'fast heart rate', 'malaise', 'fatigue'})",3
0.02195121951219512,"frozenset({'fast heart rate', 'irritability', 'fatigue'})",3
0.02195121951219512,"frozenset({'fast heart rate', 'high fever', 'fatigue'})",3
0.02195121951219512,"frozenset({'excessive hunger', 'sweating', 'vomiting'})",3
0.02195121951219512,"frozenset({'excessive hunger', 'weight loss', 'polyuria'})",3
0.02195121951219512,"frozenset({'excessive hunger', 'restlessness', 'polyuria'})",3
0.02195121951219512,"frozenset({'excessive hunger', 'polyuria', 'obesity'})",3
0.02195121951219512,"frozenset({'excessive hunger', 'nausea', 'vomiting'})",3
0.02195121951219512,"frozenset({'excessive hunger', 'nausea', 'sweating'})",3
0.02195121951219512,"frozenset({'excessive hunger', 'weight loss', 'muscle weakness'})",3
0.02195121951219512,"frozenset({'yellow urine', 'yellowish skin', 'receiving blood transfusion'})",3
0.02195121951219512,"frozenset({'excessive hunger', 'muscle weakness', 'sweating'})",3
0.02195121951219512,"frozenset({'excessive hunger', 'muscle weakness', 'restlessness'})",3
0.02195121951219512,"frozenset({'excessive hunger', 'muscle weakness', 'mood swings'})",3
0.02195121951219512,"frozenset({'excessive hunger', 'polyuria', 'lethargy'})",3
0.02195121951219512,"frozenset({'receiving unsterile injections', 'yellow urine', 'yellowish skin'})",3
0.02195121951219512,"frozenset({'excessive hunger', 'weight loss', 'irritability'})",3
0.02195121951219512,"frozenset({'swelled lymph nodes', 'skin rash', 'red spots over body'})",3
0.02195121951219512,"frozenset({'excessive hunger', 'restlessness', 'irritability'})",3
0.02195121951219512,"frozenset({'excessive hunger', 'irritability', 'mood swings'})",3
0.02195121951219512,"frozenset({'excessive hunger', 'polyuria', 'irregular sugar level'})",3
0.02195121951219512,"frozenset({'excessive hunger', 'weight loss', 'increased appetite'})",3
0.02195121951219512,"frozenset({'excessive hunger', 'restlessness', 'increased appetite'})",3
0.02195121951219512,"frozenset({'excessive hunger', 'obesity', 'increased appetite'})",3
0.02195121951219512,"frozenset({'excessive hunger', 'lethargy', 'increased appetite'})",3
0.02195121951219512,"frozenset({'fatigue', 'joint pain', 'stomach bleeding'})",3
0.02195121951219512,"frozenset({'pain behind the eyes', 'vomiting', 'skin rash'})",3
0.02195121951219512,"frozenset({'lethargy', 'polyuria', 'fatigue'})",3
0.02195121951219512,"frozenset({'high fever', 'sinus pressure', 'headache'})",3
0.02195121951219512,"frozenset({'redness of eyes', 'headache', 'high fever'})",3
0.02195121951219512,"frozenset({'high fever', 'phlegm', 'headache'})",3
0.02195121951219512,"frozenset({'loss of smell', 'high fever', 'headache'})",3
0.02195121951219512,"frozenset({'high fever', 'headache', 'joint pain'})",3
0.02195121951219512,"frozenset({'yellow urine', 'fatigue', 'yellowing of eyes'})",3
0.02195121951219512,"frozenset({'weight loss', 'fatigue', 'yellowing of eyes'})",3
0.02195121951219512,"frozenset({'toxic look (typhos)', 'fatigue', 'vomiting'})",3
0.02195121951219512,"frozenset({'swelled lymph nodes', 'weight loss', 'fatigue'})",3
0.02195121951219512,"frozenset({'swelled lymph nodes', 'fatigue', 'vomiting'})",3
0.02195121951219512,"frozenset({'swelled lymph nodes', 'fatigue', 'throat irritation'})",3
0.02195121951219512,"frozenset({'sweating', 'fatigue', 'yellowing of eyes'})",3
0.02195121951219512,"frozenset({'swelled lymph nodes', 'fatigue', 'sweating'})",3
0.02195121951219512,"frozenset({'yellowish skin', 'fatigue', 'stomach bleeding'})",3
0.02195121951219512,"frozenset({'fatigue', 'vomiting', 'stomach bleeding'})",3
0.02195121951219512,"frozenset({'slurred speech', 'fatigue', 'vomiting'})",3
0.02195121951219512,"frozenset({'slurred speech', 'fatigue', 'sweating'})",3
0.02195121951219512,"frozenset({'swelled lymph nodes', 'sinus pressure', 'fatigue'})",3
0.02195121951219512,"frozenset({'rusty sputum', 'fatigue', 'sweating'})",3
0.02195121951219512,"frozenset({'swelled lymph nodes', 'runny nose', 'fatigue'})",3
0.02195121951219512,"frozenset({'swelled lymph nodes', 'redness of eyes', 'fatigue'})",3
0.02195121951219512,"frozenset({'swelled lymph nodes', 'fatigue', 'red spots over body'})",3
0.02195121951219512,"frozenset({'receiving unsterile injections', 'yellowish skin', 'fatigue'})",3
0.02195121951219512,"frozenset({'receiving unsterile injections', 'yellow urine', 'fatigue'})",3
0.02195121951219512,"frozenset({'yellowish skin', 'receiving blood transfusion', 'fatigue'})",3
0.02195121951219512,"frozenset({'yellow urine', 'receiving blood transfusion', 'fatigue'})",3
0.02195121951219512,"frozenset({'runny nose', 'headache', 'high fever'})",3
0.02195121951219512,"frozenset({'high fever', 'headache', 'throat irritation'})",3
0.02195121951219512,"frozenset({'lethargy', 'receiving blood transfusion', 'fatigue'})",3
0.02195121951219512,"frozenset({'toxic look (typhos)', 'high fever', 'headache'})",3
0.02195121951219512,"frozenset({'mild fever', 'headache', 'red spots over body'})",3
0.02195121951219512,"frozenset({'malaise', 'headache', 'vomiting'})",3
0.02195121951219512,"frozenset({'malaise', 'headache', 'throat irritation'})",3
0.02195121951219512,"frozenset({'palpitations', 'nausea', 'sweating'})",3
0.02195121951219512,"frozenset({'palpitations', 'nausea', 'vomiting'})",3
0.02195121951219512,"frozenset({'malaise', 'sinus pressure', 'headache'})",3
0.02195121951219512,"frozenset({'malaise', 'runny nose', 'headache'})",3
0.02195121951219512,"frozenset({'malaise', 'redness of eyes', 'headache'})",3
0.02195121951219512,"frozenset({'nausea', 'skin rash', 'red spots over body'})",3
0.02195121951219512,"frozenset({'malaise', 'phlegm', 'headache'})",3
0.02195121951219512,"frozenset({'malaise', 'mild fever', 'headache'})",3
0.02195121951219512,"frozenset({'loss of smell', 'swelled lymph nodes', 'headache'})",3
0.02195121951219512,"frozenset({'loss of smell', 'malaise', 'headache'})",3
0.02195121951219512,"frozenset({'headache', 'lethargy', 'red spots over body'})",3
0.02195121951219512,"frozenset({'malaise', 'headache', 'lethargy'})",3
0.02195121951219512,"frozenset({'headache', 'joint pain', 'vomiting'})",3
0.02195121951219512,"frozenset({'headache', 'joint pain', 'skin rash'})",3
0.02195121951219512,"frozenset({'headache', 'joint pain', 'red spots over body'})",3
0.02195121951219512,"frozenset({'headache', 'joint pain', 'muscle pain'})",3
0.02195121951219512,"frozenset({'malaise', 'headache', 'joint pain'})",3
0.02195121951219512,"frozenset({'headache', 'itching', 'red spots over body'})",3
0.02195121951219512,"frozenset({'malaise', 'headache', 'itching'})",3
0.02195121951219512,"frozenset({'irritability', 'headache', 'vomiting'})",3
0.02195121951219512,"frozenset({'irritability', 'headache', 'sweating'})",3
0.02195121951219512,"frozenset({'irritability', 'nausea', 'headache'})",3
0.02195121951219512,"frozenset({'weight loss', 'polyuria', 'fatigue'})",3
0.02195121951219512,"frozenset({'restlessness', 'polyuria', 'fatigue'})",3
0.02195121951219512,"frozenset({'phlegm', 'weight loss', 'fatigue'})",3
0.02195121951219512,"frozenset({'phlegm', 'fatigue', 'vomiting'})",3
0.02195121951219512,"frozenset({'mild fever', 'fatigue', 'red spots over body'})",3
0.02195121951219512,"frozenset({'yellowish skin', 'malaise', 'fatigue'})",3
0.02195121951219512,"frozenset({'yellow urine', 'malaise', 'fatigue'})",3
0.02195121951219512,"frozenset({'weight loss', 'malaise', 'fatigue'})",3
0.02195121951219512,"frozenset({'restlessness', 'polyuria', 'obesity'})",3
0.02195121951219512,"frozenset({'malaise', 'fatigue', 'throat irritation'})",3
0.02195121951219512,"frozenset({'sinus pressure', 'malaise', 'fatigue'})",3
0.02195121951219512,"frozenset({'rusty sputum', 'malaise', 'fatigue'})",3
0.02195121951219512,"frozenset({'runny nose', 'malaise', 'fatigue'})",3
0.02195121951219512,"frozenset({'redness of eyes', 'malaise', 'fatigue'})",3
0.02195121951219512,"frozenset({'malaise', 'fatigue', 'pain behind the eyes'})",3
0.02195121951219512,"frozenset({'malaise', 'nausea', 'fatigue'})",3
0.02195121951219512,"frozenset({'weight loss', 'polyuria', 'obesity'})",3
0.02195121951219512,"frozenset({'loss of smell', 'swelled lymph nodes', 'fatigue'})",3
0.02195121951219512,"frozenset({'loss of smell', 'malaise', 'fatigue'})",3
0.02195121951219512,"frozenset({'skin rash', 'pain behind the eyes', 'red spots over body'})",3
0.02195121951219512,"frozenset({'weight loss', 'fatigue', 'loss of appetite'})",3
0.02195121951219512,"frozenset({'fatigue', 'sweating', 'loss of appetite'})",3
0.02195121951219512,"frozenset({'receiving unsterile injections', 'fatigue', 'loss of appetite'})",3
0.02195121951219512,"frozenset({'receiving blood transfusion', 'fatigue', 'loss of appetite'})",3
0.02195121951219512,"frozenset({'fatigue', 'muscle pain', 'loss of appetite'})",3
0.02195121951219512,"frozenset({'pain behind the eyes', 'vomiting', 'red spots over body'})",3
0.02195121951219512,"frozenset({'lethargy', 'fatigue', 'yellowing of eyes'})",3
0.02195121951219512,"frozenset({'lethargy', 'fatigue', 'red spots over body'})",3
0.02195121951219512,"frozenset({'receiving unsterile injections', 'lethargy', 'fatigue'})",3
0.02195121951219512,"frozenset({'mild fever', 'fatigue', 'sweating'})",3
0.02195121951219512,"frozenset({'mild fever', 'fatigue', 'vomiting'})",3
0.02195121951219512,"frozenset({'weight loss', 'mild fever', 'fatigue'})",3
0.02195121951219512,"frozenset({'toxic look (typhos)', 'nausea', 'fatigue'})",3
0.02195121951219512,"frozenset({'nausea', 'vomiting', 'red spots over body'})",3
0.02195121951219512,"frozenset({'rusty sputum', 'phlegm', 'fatigue'})",3
0.02195121951219512,"frozenset({'palpitations', 'fatigue', 'vomiting'})",3
0.02195121951219512,"frozenset({'palpitations', 'fatigue', 'sweating'})",3
0.02195121951219512,"frozenset({'vomiting', 'fatigue', 'pain behind the eyes'})",3
0.02195121951219512,"frozenset({'fatigue', 'pain behind the eyes', 'skin rash'})",3
0.02195121951219512,"frozenset({'fatigue', 'pain behind the eyes', 'red spots over body'})",3
0.02195121951219512,"frozenset({'obesity', 'polyuria', 'fatigue'})",3
0.02195121951219512,"frozenset({'slurred speech', 'nausea', 'sweating'})",3
